alert_id,rule_id,customer_key,date_key,score,score_gbm,is_true_positive,split,priority,score_percentile,tier,reason_1,reason_2,reason_3,top_mitigant,reason_summary
R001-12-112,R001,12,112,3.330509068287047e-07,3.457873449537206e-07,0,train,deferred,0.0239,T3_thirty_day,share of 30-day credits arriving as cash,30-day cash credit volume,90-day near-threshold cash deposit count,cash-intensive business type,share of 30-day credits arriving as cash; 30-day cash credit volume; 90-day near-threshold cash deposit count
R005-3401-134,R005,3401,134,7.730074060430517e-05,3.2572467016386715e-08,0,valid,review,0.2071,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3401-135,R005,3401,135,8.24479651985594e-05,2.8632759494490173e-08,0,valid,review,0.2122,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-136,R005,3401,136,3.537111525264346e-05,2.8714151411147768e-08,0,valid,review,0.1589,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-137,R005,3401,137,1.2182045169981268e-05,3.3360135722738435e-08,0,valid,deferred,0.1053,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-139,R005,3401,139,1.9848325932888643e-05,2.7739373718933452e-08,0,valid,deferred,0.1263,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-141,R005,3401,141,3.861293346867684e-05,3.2151698057596214e-08,0,valid,review,0.1632,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-142,R005,3401,142,3.680767549700549e-05,3.29842600317314e-08,0,valid,review,0.161,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-143,R005,3401,143,5.0803150541110286e-05,3.3317997716386344e-08,0,valid,review,0.1798,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-144,R005,3401,144,0.0001638143596222,1.54739146548552e-07,0,valid,review,0.263,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-145,R005,3401,145,0.0001497154829619,1.5299090686398089e-07,0,valid,review,0.2564,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3401-147,R005,3401,147,8.719719486158542e-05,1.0070095117689221e-07,0,valid,review,0.2158,T3_thirty_day,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 30-day wire count; 7-day high-risk jurisdiction count
R005-3408-119,R005,3408,119,0.0006062688325117,1.9589253552039298e-07,0,train,review,0.3774,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-120,R005,3408,120,0.0002830575418341,4.132812395153514e-08,0,train,review,0.3109,T3_thirty_day,cash-intensive business type,7-day largest transaction,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day largest transaction; 7-day high-risk jurisdiction count
R005-3408-125,R005,3408,125,0.0002380531423807,5.2661689346325066e-08,0,valid,review,0.2954,T3_thirty_day,cash-intensive business type,7-day largest transaction,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day largest transaction; 7-day high-risk jurisdiction count
R005-3408-127,R005,3408,127,0.0051576268056832,7.043959453420037e-08,0,valid,review,0.5939,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-128,R005,3408,128,0.0033312270238359,5.503907895582471e-08,0,valid,review,0.5489,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-129,R005,3408,129,0.0011287300202962,3.97223939404346e-08,0,valid,review,0.4396,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-131,R005,3408,131,0.0005535216332156,4.7142877196415225e-08,0,valid,review,0.3694,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-134,R005,3408,134,0.0008972516820068,4.5455946642482275e-08,0,valid,review,0.4163,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-136,R005,3408,136,0.0024821911059057,4.0616679301215066e-08,0,valid,review,0.5215,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-137,R005,3408,137,0.0025375656417875,4.0616679301215066e-08,0,valid,review,0.5238,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-138,R005,3408,138,0.0052692835621613,6.11197493593831e-08,0,valid,review,0.5959,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-140,R005,3408,140,0.0049696865842884,6.051375695596727e-08,0,valid,review,0.5904,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-141,R005,3408,141,0.0031877127459788,6.051375695596727e-08,0,valid,review,0.5451,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-142,R005,3408,142,0.0028814469408462,6.051375695596727e-08,0,valid,review,0.536,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-144,R005,3408,144,0.0031732737866107,6.051375695596727e-08,0,valid,review,0.5446,T3_thirty_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3408-148,R005,3408,148,0.0065794066220721,7.205197193741327e-08,0,valid,review,0.618,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,30-day high-risk jurisdiction count,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; 30-day high-risk jurisdiction count
R005-3410-84,R005,3410,84,0.4780505572283064,2.0970584214389075e-06,0,train,review,0.9174,T1_same_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-85,R005,3410,85,0.5079432034526352,1.330550134609837e-07,0,train,review,0.9204,T1_same_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-86,R005,3410,86,0.2977432553057906,1.1486636564689643e-07,0,train,review,0.8929,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-87,R005,3410,87,0.2113878648168486,4.439645760569434e-08,0,train,review,0.8764,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-91,R005,3410,91,0.0892815549239412,1.6370451957195334e-08,0,train,review,0.8272,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-94,R005,3410,94,0.2959150725710874,2.6872039768792917e-08,0,train,review,0.8927,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-95,R005,3410,95,0.2907576885360441,2.7869296874946952e-08,0,train,review,0.8917,T2_five_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
R005-3410-98,R005,3410,98,0.3800062910032497,1.958745373024468e-08,0,train,review,0.9051,T1_same_day,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash,cash-intensive business type; 7-day high-risk jurisdiction count; home province ON
