txn_id,customer_key,date_key,calendar_date,amount_cad,direction,channel,counterparty_country,counterparty_id,hour_of_day,is_high_risk
T000331998,3751,128,2026-01-07,491.95,debit,cheque,CA,P0038702,11,0
T000335128,3751,129,2026-01-08,284.41,debit,emt,CA,P0042098,11,0
T000346916,3751,134,2026-01-13,239.6,debit,pos,CA,P0023478,8,0
T000350303,3751,135,2026-01-14,461.59,debit,emt,CA,P0006129,9,0
T000359837,3751,138,2026-01-17,206.15,debit,pos,CA,P0018772,14,0
T000363051,3751,140,2026-01-19,128.69,debit,pos,CA,P0034967,10,0
T000363539,3751,140,2026-01-19,189.45,debit,pos,CA,P0030661,12,0
T000366151,3751,141,2026-01-20,82.03,credit,preauth,CA,P0031467,10,0
T000369815,3751,142,2026-01-21,431.89,credit,pos,CA,P0028428,13,0
T000374698,3751,144,2026-01-23,116.94,debit,emt,CA,P0041363,7,0
T000374899,3751,144,2026-01-23,380.79,debit,emt,CA,P0014950,8,0
T000375559,3751,144,2026-01-23,10.06,credit,pos,CA,P0031179,11,0
T000380867,3751,146,2026-01-25,65.84,debit,cheque,CA,P0013434,19,0
T000381877,3751,147,2026-01-26,268.17,credit,pos,CA,P0021049,10,0
T000402246,3751,154,2026-02-02,54.52,debit,pos,CA,P0010820,18,0
T000438301,3751,168,2026-02-16,205.78,debit,cheque,CA,P0056168,20,0
T000444867,3751,171,2026-02-19,152.72,credit,preauth,CA,P0025668,10,0
T000451061,3751,173,2026-02-21,1412.59,debit,emt,CA,P0044527,19,0
T000454638,3751,175,2026-02-23,174.64,debit,pos,CA,P0044381,16,0
T000457509,3751,176,2026-02-24,255.28,debit,cash,CA,P0005934,16,0
T000462204,3751,178,2026-02-26,326.41,debit,emt,JP,P0014068,11,0
T000462704,3751,178,2026-02-26,520.69,credit,emt,CA,P0037604,13,0
T000001587,3760,0,2025-09-01,2253.1,credit,pos,CA,P0025045,14,0
T000002714,3760,0,2025-09-01,155.17,debit,pos,CA,P0057133,19,0
T000002826,3760,0,2025-09-01,796.14,debit,cash,CA,P0027069,20,0
T000007226,3760,2,2025-09-03,15000.0,debit,wire,CA,P0057255,14,0
T000013404,3760,4,2025-09-05,400.07,credit,preauth,CA,P0055603,16,0
T000014401,3760,5,2025-09-06,953.79,debit,preauth,CA,P0035853,7,0
T000016465,3760,6,2025-09-07,2915.11,credit,pos,CA,P0057405,13,0
T000018674,3760,7,2025-09-08,601.52,debit,pos,CA,P0015085,13,0
T000018813,3760,7,2025-09-08,199.99,credit,pos,CA,P0040991,14,0
T000024759,3760,9,2025-09-10,15000.0,debit,emt,CA,P0057255,15,0
T000028296,3760,10,2025-09-11,390.2,credit,pos,CA,P0036987,18,0
T000034403,3760,13,2025-09-14,596.59,credit,pos,CA,P0001863,18,0
T000036768,3760,14,2025-09-15,15000.0,debit,wire,CA,P0057255,17,0
T000037183,3760,14,2025-09-15,153.27,credit,pos,CA,P0028918,19,0
T000041715,3760,16,2025-09-17,269.08,debit,cheque,CA,P0025716,12,0
T000042782,3760,16,2025-09-17,889.16,debit,pos,CA,P0054129,17,0
T000045585,3760,17,2025-09-18,1341.5,credit,pos,CA,P0025085,17,0
T000046527,3760,18,2025-09-19,255.22,debit,pos,CA,P0036843,8,0
T000047606,3760,18,2025-09-19,1769.35,credit,emt,CA,P0035722,13,0
T000050860,3760,19,2025-09-20,1062.53,debit,pos,CA,P0027212,20,0
T000052498,3760,21,2025-09-22,185.25,debit,cheque,CA,P0012511,7,0
T000057417,3760,22,2025-09-23,22.94,debit,emt,CA,P0049618,16,0
T000061010,3760,23,2025-09-24,300.72,debit,emt,CA,P0016934,20,0
T000067093,3760,26,2025-09-27,15000.0,debit,emt,CA,P0057255,8,0
T000071917,3760,28,2025-09-29,270.21,debit,pos,CA,P0009605,15,0
T000075411,3760,29,2025-09-30,198.97,debit,cheque,CA,P0015565,18,0
T000075775,3760,29,2025-09-30,125.79,credit,pos,CA,P0054182,20,0
T000076133,3760,30,2025-10-01,15000.0,debit,emt,CA,P0057255,8,0
T000077492,3760,30,2025-10-01,419.11,debit,pos,CA,P0034934,14,0
T000092051,3760,36,2025-10-07,10150.49,debit,wire,XB,P0033187,11,1
T000102541,3760,39,2025-10-10,79.51,debit,emt,CA,P0052856,19,0
T000106346,3760,42,2025-10-13,15000.0,debit,emt,CA,P0057255,8,0
T000115993,3760,45,2025-10-16,13589.85,credit,cash,CA,P0045216,11,0
T000116807,3760,45,2025-10-16,20084.31,debit,wire,XB,P0021605,15,1
T000118382,3760,46,2025-10-17,3161.07,credit,cash,CA,P0014726,8,0
T000121908,3760,47,2025-10-18,1404.82,debit,emt,CA,P0057479,14,0
T000122153,3760,47,2025-10-18,12064.34,debit,wire,XB,P0018594,16,1
T000122488,3760,47,2025-10-18,13517.76,credit,cash,CA,P0002882,19,0
T000123526,3760,48,2025-10-19,8223.73,credit,cash,CA,P0039570,15,0
T000125408,3760,49,2025-10-20,1017.16,debit,pos,CA,P0034353,12,0
T000126926,3760,49,2025-10-20,110.15,debit,cash,CA,P0050495,20,0
T000128588,3760,50,2025-10-21,5953.29,credit,cash,CA,P0038270,14,0
T000130608,3760,51,2025-10-22,11718.31,credit,cash,CA,P0055980,9,0
T000132434,3760,51,2025-10-22,11504.38,credit,cash,CA,P0033393,18,0
T000135342,3760,52,2025-10-23,13065.55,credit,cash,CA,P0044975,18,0
T000135556,3760,52,2025-10-23,463.27,debit,emt,CA,P0054275,19,0
T000135731,3760,52,2025-10-23,16425.46,debit,wire,XB,P0003619,20,1
T000137612,3760,53,2025-10-24,13561.38,credit,cash,CA,P0014415,15,0
T000139221,3760,54,2025-10-25,13901.94,credit,cash,CA,P0008252,11,0
T000140108,3760,54,2025-10-25,12200.45,credit,cash,CA,P0021818,18,0
T000140948,3760,55,2025-10-26,11783.46,credit,cash,CA,P0010215,11,0
T000141840,3760,55,2025-10-26,11218.41,credit,cash,CA,P0033529,19,0
T000145630,3760,57,2025-10-28,13842.78,credit,cash,CA,P0026784,10,0
T000147964,3760,58,2025-10-29,978.47,debit,pos,CA,P0026044,7,0
T000151623,3760,59,2025-10-30,6618.75,credit,cash,CA,P0047293,11,0
T000154703,3760,60,2025-10-31,6527.05,credit,cash,CA,P0053857,11,0
T000166677,3760,65,2025-11-05,10676.06,credit,cash,CA,P0057166,12,0
T000172200,3760,67,2025-11-07,4872.07,credit,cash,CA,P0037500,11,0
T000172629,3760,67,2025-11-07,11586.62,credit,cash,CA,P0041042,13,0
T000174621,3760,68,2025-11-08,9507.43,credit,cash,CA,P0040598,11,0
T000180607,3760,71,2025-11-11,7116.88,debit,wire,XB,P0007018,9,1
T000180819,3760,71,2025-11-11,4375.07,credit,cash,CA,P0036816,10,0
T000183909,3760,72,2025-11-12,5916.53,credit,cash,CA,P0043432,10,0
T000184267,3760,72,2025-11-12,8597.03,credit,cash,CA,P0041768,12,0
T000184300,3760,72,2025-11-12,3201.43,credit,cash,CA,P0048366,12,0
T000188210,3760,73,2025-11-13,11853.66,credit,cash,CA,P0036382,17,0
T000189435,3760,74,2025-11-14,10830.58,credit,cash,CA,P0059796,8,0
T000190004,3760,74,2025-11-14,6689.36,credit,cash,CA,P0012166,11,0
T000191782,3760,74,2025-11-14,1350.82,debit,emt,CA,P0027785,19,0
T000192678,3760,75,2025-11-15,1145.05,debit,emt,CA,P0012232,13,0
T000192702,3760,75,2025-11-15,1118.28,debit,cash,CA,P0053792,13,0
T000192705,3760,75,2025-11-15,3615.63,credit,pos,CA,P0028804,13,0
T000205098,3760,80,2025-11-20,213.92,debit,cheque,CA,P0006226,12,0
T000205174,3760,80,2025-11-20,65.49,debit,cash,CA,P0001807,12,0
T000212514,3760,83,2025-11-23,17867.69,debit,wire,XB,P0039090,14,1
T000217176,3760,85,2025-11-25,4807.63,debit,wire,XB,P0034075,11,1
T000217691,3760,85,2025-11-25,470.44,debit,pos,CA,P0028252,13,0
T000219871,3760,86,2025-11-26,560.01,credit,cash,CA,P0052657,9,0
T000221507,3760,86,2025-11-26,316.45,debit,pos,CA,P0010540,17,0
T000226310,3760,88,2025-11-28,300.19,debit,pos,CA,P0043057,12,0
T000230463,3760,90,2025-11-30,505.38,debit,pos,CA,P0011439,11,0
T000231103,3760,90,2025-11-30,893.24,debit,emt,CA,P0009481,16,0
T000246212,3760,95,2025-12-05,536.41,debit,pos,CA,P0032533,18,0
T000246848,3760,96,2025-12-06,580.26,debit,pos,CA,P0009697,8,0
T000250350,3760,98,2025-12-08,15109.99,debit,wire,XB,P0007738,8,1
T000260927,3760,101,2025-12-11,164.39,debit,emt,CA,P0016658,15,0
T000266628,3760,103,2025-12-13,124.14,debit,emt,CA,P0026667,19,0
T000268979,3760,105,2025-12-15,204.72,debit,pos,CA,P0032874,9,0
T000274719,3760,106,2025-12-16,5078.03,credit,preauth,CA,P0045421,20,0
T000280856,3760,108,2025-12-18,9542.27,debit,wire,XB,P0018440,19,1
T000289444,3760,112,2025-12-22,970.65,debit,pos,CA,P0056496,15,0
T000290535,3760,112,2025-12-22,414.48,debit,pos,CA,P0045889,20,0
T000295077,3760,114,2025-12-24,201.39,debit,pos,CA,P0013827,13,0
T000295563,3760,114,2025-12-24,182.43,debit,pos,CA,P0041670,15,0
T000297843,3760,115,2025-12-25,668.61,debit,preauth,CA,P0017742,12,0
T000298412,3760,115,2025-12-25,3587.86,debit,preauth,CA,P0042575,14,0
T000300537,3760,116,2025-12-26,6622.59,credit,cash,CA,P0031744,10,0
T000300856,3760,116,2025-12-26,379.8,debit,pos,CA,P0035582,12,0
T000309040,3760,119,2025-12-29,2484.28,debit,wire,CA,P0032926,20,0
T000313200,3760,121,2025-12-31,571.5,credit,cash,CA,P0015691,11,0
T000314181,3760,121,2025-12-31,889.47,debit,cheque,FR,P0045230,16,0
T000319273,3760,123,2026-01-02,696.22,debit,preauth,CA,P0039253,11,0
T000319491,3760,123,2026-01-02,329.07,debit,pos,CA,P0035430,12,0
T000322356,3760,124,2026-01-03,84.35,debit,cash,CA,P0053409,15,0
T000325571,3760,126,2026-01-05,686.74,debit,pos,CA,P0004960,11,0
T000327130,3760,126,2026-01-05,1045.33,debit,pos,CA,P0047212,17,0
T000350686,3760,135,2026-01-14,90.36,debit,pos,CA,P0038713,11,0
T000354609,3760,136,2026-01-15,282.65,credit,pos,CA,P0005465,15,0
T000355909,3760,137,2026-01-16,1356.33,credit,emt,CA,P0003886,7,0
T000366704,3760,141,2026-01-20,21820.43,debit,wire,XB,P0052839,13,1
T000371517,3760,142,2026-01-21,563.04,debit,emt,CA,P0035142,20,0
T000373402,3760,143,2026-01-22,184.12,debit,cheque,CA,P0012346,15,0
T000378970,3760,145,2026-01-24,2791.3,credit,pos,CA,P0016335,17,0
T000383218,3760,147,2026-01-26,428.61,debit,pos,CA,P0033979,17,0
T000383863,3760,147,2026-01-26,442.51,debit,emt,CA,P0039863,20,0
T000385854,3760,148,2026-01-27,187.86,debit,pos,CA,P0013198,15,0
T000390208,3760,150,2026-01-29,153.16,debit,pos,CA,P0024877,7,0
T000390495,3760,150,2026-01-29,85.25,debit,emt,CA,P0027191,8,0
T000390607,3760,150,2026-01-29,1920.94,debit,pos,CA,P0038199,9,0
T000395337,3760,151,2026-01-30,851.19,debit,pos,CA,P0015233,16,0
T000396995,3760,152,2026-01-31,524.91,credit,preauth,CA,P0059348,11,0
T000402715,3760,154,2026-02-02,913.71,debit,emt,CA,P0051054,20,0
T000410573,3760,157,2026-02-05,35.14,debit,pos,CA,P0030503,16,0
T000433535,3760,166,2026-02-14,6581.29,debit,wire,XB,P0011694,16,1
T000441217,3760,169,2026-02-17,545.58,credit,pos,CA,P0054484,20,0
T000442636,3760,170,2026-02-18,3871.12,debit,pos,CA,P0057641,14,0
T000447355,3760,172,2026-02-20,6188.29,debit,wire,XB,P0022824,9,1
T000456589,3760,176,2026-02-24,790.66,debit,emt,CA,P0006551,11,0
T000000232,3765,0,2025-09-01,2111.75,credit,preauth,CA,P0054506,8,0
T000004418,3765,1,2025-09-02,874.62,debit,preauth,CA,P0002107,14,0
T000008432,3765,2,2025-09-03,2163.77,debit,emt,CA,P0041230,20,0
T000021318,3765,8,2025-09-09,788.42,debit,emt,CA,P0046366,12,0
T000025826,3765,9,2025-09-10,240.29,credit,pos,CA,P0054923,20,0
T000025980,3765,10,2025-09-11,686.07,debit,pos,CA,P0006713,7,0
T000026398,3765,10,2025-09-11,661.18,credit,emt,CA,P0035860,9,0
T000030457,3765,11,2025-09-12,1155.25,debit,cheque,CA,P0002825,15,0
T000036575,3765,14,2025-09-15,32.37,credit,pos,CA,P0033407,16,0
T000040869,3765,16,2025-09-17,118.64,debit,emt,CA,P0002046,8,0
T000051691,3765,20,2025-09-21,8660.98,debit,pos,CA,P0041693,13,0
T000059459,3765,23,2025-09-24,283.15,debit,preauth,CA,P0008428,12,0
T000062375,3765,24,2025-09-25,3221.59,debit,pos,CA,P0045081,12,0
T000076195,3765,30,2025-10-01,25.32,debit,cheque,CA,P0009295,8,0
T000078059,3765,30,2025-10-01,112.19,debit,wire,CA,P0050771,16,0
T000093346,3765,36,2025-10-07,180.32,debit,pos,CA,P0046201,17,0
T000096451,3765,37,2025-10-08,439.31,credit,wire,CA,P0048509,18,0
T000105536,3765,41,2025-10-12,591.96,debit,pos,CA,P0057431,15,0
T000112826,3765,44,2025-10-15,63.47,debit,emt,CA,P0012529,10,0
T000114555,3765,44,2025-10-15,372.38,debit,emt,CA,P0029269,18,0
T000123663,3765,48,2025-10-19,555.01,debit,pos,CA,P0001612,16,0
T000124181,3765,48,2025-10-19,115.7,credit,pos,CA,P0036365,20,0
T000131258,3765,51,2025-10-22,59.59,credit,pos,CA,P0048882,12,0
T000133077,3765,52,2025-10-23,504.27,debit,pos,CA,P0010119,7,0
T000133575,3765,52,2025-10-23,1005.35,credit,pos,CA,P0023912,9,0
T000134364,3765,52,2025-10-23,48.45,debit,emt,CA,P0049564,13,0
T000134766,3765,52,2025-10-23,198.3,debit,pos,CA,P0002617,15,0
T000140967,3765,55,2025-10-26,641.89,debit,pos,CA,P0044392,11,0
T000161350,3765,63,2025-11-03,118.57,debit,emt,CA,P0005680,14,0
T000168323,3765,65,2025-11-05,328.57,credit,preauth,CA,P0040673,20,0
T000181923,3765,71,2025-11-11,2288.6,debit,preauth,CA,P0030287,15,0
T000199520,3765,78,2025-11-18,1333.32,credit,pos,CA,P0055226,13,0
T000208375,3765,81,2025-11-21,884.34,debit,pos,FR,P0043380,13,0
T000208544,3765,81,2025-11-21,9467.89,credit,cash,CA,P0035615,13,0
T000210837,3765,82,2025-11-22,6723.49,credit,cash,CA,P0005471,14,0
T000212135,3765,83,2025-11-23,497.53,credit,cash,CA,P0017723,11,0
T000213041,3765,83,2025-11-23,8564.22,credit,cash,CA,P0008876,18,0
T000213868,3765,84,2025-11-24,8147.24,credit,cash,CA,P0004052,9,0
T000215827,3765,84,2025-11-24,290.44,debit,pos,CA,P0006440,18,0
T000216515,3765,85,2025-11-25,2268.09,debit,preauth,CA,P0040357,8,0
T000218513,3765,85,2025-11-25,5494.4,credit,cash,CA,P0002200,17,0
T000226344,3765,88,2025-11-28,6187.88,credit,cash,CA,P0020659,12,0
T000227242,3765,88,2025-11-28,8943.91,credit,cash,CA,P0035238,16,0
T000228986,3765,89,2025-11-29,4753.91,credit,cash,CA,P0015727,12,0
T000229540,3765,89,2025-11-29,9684.26,credit,cash,CA,P0014771,17,0
T000229874,3765,89,2025-11-29,328.48,credit,emt,CA,P0002605,20,0
T000237320,3765,92,2025-12-02,13012.26,credit,cash,CA,P0015398,19,0
T000238241,3765,93,2025-12-03,4654.71,credit,cash,CA,P0051358,9,0
T000238706,3765,93,2025-12-03,176.7,credit,preauth,CA,P0028870,11,0
T000239621,3765,93,2025-12-03,1365.46,debit,emt,CA,P0005758,16,0
T000242044,3765,94,2025-12-04,10296.61,credit,cash,CA,P0008978,13,0
T000242419,3765,94,2025-12-04,11266.74,credit,cash,CA,P0055192,15,0
T000245762,3765,95,2025-12-05,10411.46,credit,cash,CA,P0028016,16,0
T000250891,3765,98,2025-12-08,9871.94,credit,cash,CA,P0035122,10,0
T000251860,3765,98,2025-12-08,7174.94,credit,cash,CA,P0052837,14,0
T000252174,3765,98,2025-12-08,117.92,debit,emt,CA,P0022903,16,0
T000253692,3765,99,2025-12-09,9267.34,credit,cash,CA,P0006394,9,0
T000254788,3765,99,2025-12-09,12145.35,credit,cash,CA,P0011087,14,0
T000259780,3765,101,2025-12-11,8919.52,credit,cash,CA,P0042262,9,0
T000260250,3765,101,2025-12-11,13045.13,credit,cash,CA,P0011272,11,0
T000262364,3765,102,2025-12-12,4245.94,credit,cash,CA,P0040125,8,0
T000263513,3765,102,2025-12-12,57.66,debit,pos,CA,P0007353,13,0
T000263625,3765,102,2025-12-12,1430.97,debit,pos,CA,P0011205,14,0
T000264551,3765,102,2025-12-12,9367.27,credit,cash,CA,P0054599,18,0
T000264627,3765,102,2025-12-12,3841.7,credit,cash,CA,P0005494,18,0
T000265240,3765,103,2025-12-13,6916.41,credit,cash,CA,P0013408,8,0
T000265256,3765,103,2025-12-13,5317.5,credit,cash,CA,P0006796,8,0
T000265373,3765,103,2025-12-13,5654.77,credit,cash,CA,P0003052,9,0
T000266003,3765,103,2025-12-13,159.76,debit,cheque,CA,P0025377,14,0
T000267189,3765,104,2025-12-14,10703.95,credit,cash,CA,P0020207,10,0
T000267839,3765,104,2025-12-14,9312.36,credit,cash,CA,P0032424,15,0
T000268791,3765,105,2025-12-15,5545.14,credit,cash,CA,P0010537,8,0
T000272165,3765,106,2025-12-16,8551.26,credit,cash,CA,P0009772,9,0
T000272287,3765,106,2025-12-16,11737.67,credit,cash,CA,P0047698,9,0
T000274291,3765,106,2025-12-16,8784.73,credit,cash,CA,P0031516,18,0
T000276752,3765,107,2025-12-17,4259.8,credit,cash,CA,P0030114,15,0
T000279871,3765,108,2025-12-18,4966.66,credit,cash,CA,P0040988,15,0
T000279905,3765,108,2025-12-18,500.13,debit,pos,CA,P0058330,15,0
T000301459,3765,116,2025-12-26,430.39,credit,pos,CA,P0054552,14,0
T000309187,3765,120,2025-12-30,429.25,debit,pos,CA,P0017446,7,0
T000310204,3765,120,2025-12-30,981.69,debit,pos,CA,P0056726,11,0
T000329124,3765,127,2026-01-06,733.9,credit,pos,CA,P0059393,12,0
T000334668,3765,129,2026-01-08,574.97,debit,emt,CA,P0051421,10,0
T000348357,3765,134,2026-01-13,501.81,debit,pos,CA,P0013237,14,0
T000348479,3765,134,2026-01-13,2468.91,debit,pos,CA,P0039380,15,0
T000356087,3765,137,2026-01-16,674.25,debit,pos,CA,P0027061,8,0
T000378438,3765,145,2026-01-24,545.13,debit,cheque,CA,P0018379,13,0
T000379067,3765,145,2026-01-24,356.15,debit,emt,CA,P0031950,18,0
T000379972,3765,146,2026-01-25,431.99,debit,emt,CA,P0024060,11,0
T000403522,3765,155,2026-02-03,896.55,credit,pos,CA,P0052263,10,0
T000405401,3765,155,2026-02-03,649.79,debit,pos,CA,P0012366,19,0
T000412726,3765,158,2026-02-06,1060.81,debit,preauth,CA,P0036251,12,0
T000416758,3765,160,2026-02-08,555.12,debit,emt,CA,P0015174,11,0
T000422815,3765,162,2026-02-10,108.09,debit,emt,CA,P0026196,16,0
T000426076,3765,163,2026-02-11,1463.43,credit,cheque,CA,P0059514,18,0
T000428335,3765,164,2026-02-12,103.98,debit,cheque,CA,P0054989,15,0
T000432567,3765,166,2026-02-14,279.78,debit,pos,CA,P0058329,7,0
T000433464,3765,166,2026-02-14,581.75,debit,preauth,CA,P0040890,15,0
T000461472,3765,178,2026-02-26,212.86,debit,cash,CA,P0048515,7,0
T000466463,3765,179,2026-02-27,346.28,credit,pos,CA,P0012568,18,0
T000466524,3765,179,2026-02-27,392.39,debit,emt,CA,P0004250,19,0
T000005901,3768,2,2025-09-03,16.13,debit,cash,CA,P0022908,7,0
T000006216,3768,2,2025-09-03,231.66,debit,pos,CA,P0053905,9,0
T000006626,3768,2,2025-09-03,798.78,credit,pos,CA,P0035734,11,0
T000007517,3768,2,2025-09-03,188.41,debit,emt,CA,P0005357,16,0
T000011346,3768,3,2025-09-04,146.5,debit,pos,CA,P0050642,20,0
T000023850,3768,9,2025-09-10,186.65,credit,pos,CA,P0013933,11,0
T000024496,3768,9,2025-09-10,295.31,debit,pos,CA,P0021105,14,0
T000028521,3768,10,2025-09-11,36.7,debit,pos,CA,P0017868,20,0
T000044496,3768,17,2025-09-18,242.67,debit,pos,CA,P0048125,12,0
T000055700,3768,22,2025-09-23,88.72,credit,emt,CA,P0048241,9,0
T000068671,3768,27,2025-09-28,344.38,debit,emt,CA,P0000699,8,0
T000069712,3768,27,2025-09-28,168.19,debit,pos,CA,P0021085,17,0
T000071934,3768,28,2025-09-29,290.33,debit,emt,CA,P0024909,15,0
T000074226,3768,29,2025-09-30,73.43,debit,preauth,CA,P0018929,12,0
T000081745,3768,31,2025-10-02,56.68,debit,pos,CA,P0029724,20,0
T000084042,3768,32,2025-10-03,268.43,debit,preauth,CA,P0027216,17,0
T000089075,3768,35,2025-10-06,602.09,debit,emt,CA,P0000588,12,0
T000091731,3768,36,2025-10-07,191.54,credit,preauth,CA,P0030039,10,0
T000091896,3768,36,2025-10-07,96.93,debit,pos,CA,P0053833,11,0
T000094347,3768,37,2025-10-08,1051.96,debit,pos,CA,P0056861,8,0
T000094684,3768,37,2025-10-08,52.58,debit,cash,CA,P0023363,10,0
T000098193,3768,38,2025-10-09,94.91,debit,pos,CA,P0043588,12,0
T000104058,3768,40,2025-10-11,197.96,debit,pos,CA,P0047413,17,0
T000113916,3768,44,2025-10-15,462.49,debit,preauth,CA,P0006427,15,0
T000121358,3768,47,2025-10-18,450.52,debit,cheque,CA,P0047801,10,0
T000123932,3768,48,2025-10-19,282.66,debit,pos,CA,P0029734,18,0
T000134093,3768,52,2025-10-23,57.17,credit,wire,CA,P0059199,12,0
T000135420,3768,52,2025-10-23,512.99,debit,pos,CA,P0038208,18,0
T000140601,3768,55,2025-10-26,771.62,debit,emt,CA,P0017233,8,0
T000146131,3768,57,2025-10-28,45.48,credit,pos,CA,P0040303,12,0
T000147099,3768,57,2025-10-28,783.01,credit,emt,CA,P0051045,17,0
T000154799,3768,60,2025-10-31,76.22,credit,pos,CA,P0048651,11,0
T000155234,3768,60,2025-10-31,334.34,debit,cash,CA,P0036148,14,0
T000159631,3768,62,2025-11-02,216.63,credit,cash,CA,P0011794,20,0
T000163739,3768,64,2025-11-04,2208.65,debit,emt,CA,P0048887,12,0
T000165532,3768,65,2025-11-05,398.94,debit,cheque,CA,P0031147,7,0
T000174094,3768,67,2025-11-07,156.15,debit,cheque,CA,P0035602,20,0
T000176659,3768,69,2025-11-09,247.19,debit,pos,CA,P0001022,15,0
T000177511,3768,70,2025-11-10,102.26,debit,emt,CA,P0016715,8,0
T000184322,3768,72,2025-11-12,1154.68,debit,preauth,CA,P0053403,12,0
T000185770,3768,72,2025-11-12,403.87,debit,emt,CA,P0038548,19,0
T000187896,3768,73,2025-11-13,909.69,debit,emt,CA,P0028971,15,0
T000191099,3768,74,2025-11-14,529.04,debit,pos,CA,P0001598,16,0
T000195571,3768,77,2025-11-17,632.25,credit,pos,CA,P0049384,8,0
T000216334,3768,85,2025-11-25,37.86,debit,pos,CA,P0047981,7,0
T000217675,3768,85,2025-11-25,2174.03,credit,cash,CA,P0026921,13,0
T000221529,3768,86,2025-11-26,887.11,credit,emt,CA,P0049215,17,0
T000222044,3768,86,2025-11-26,2326.5,credit,cash,CA,P0012532,19,0
T000222528,3768,87,2025-11-27,2928.57,credit,cash,CA,P0001281,8,0
T000222545,3768,87,2025-11-27,1484.73,credit,cash,CA,P0044931,8,0
T000223965,3768,87,2025-11-27,412.66,credit,emt,CA,P0004303,14,0
T000224034,3768,87,2025-11-27,2846.09,credit,cash,CA,P0040484,15,0
T000224125,3768,87,2025-11-27,2251.49,credit,emt,CA,P0028547,15,0
T000224991,3768,87,2025-11-27,2055.27,credit,emt,CA,P0059539,19,0
T000227385,3768,88,2025-11-28,739.14,credit,emt,CA,P0033862,16,0
T000228659,3768,89,2025-11-29,1149.98,credit,emt,CA,P0048175,10,0
T000228794,3768,89,2025-11-29,2916.13,credit,emt,CA,P0006761,11,0
T000230876,3768,90,2025-11-30,413.25,credit,emt,CA,P0050915,15,0
T000231797,3768,91,2025-12-01,91.88,debit,pos,CA,P0045224,8,0
T000231939,3768,91,2025-12-01,1896.69,credit,emt,CA,P0005844,8,0
T000232435,3768,91,2025-12-01,2521.26,credit,cash,CA,P0001905,10,0
T000233195,3768,91,2025-12-01,1433.11,credit,cash,CA,P0057391,14,0
T000233946,3768,91,2025-12-01,16083.83,debit,wire,US,P0051195,17,0
T000235667,3768,92,2025-12-02,2779.51,credit,cash,CA,P0045129,12,0
T000236980,3768,92,2025-12-02,2395.73,credit,cash,CA,P0005745,18,0
T000238260,3768,93,2025-12-03,1489.08,credit,cash,CA,P0010055,9,0
T000238502,3768,93,2025-12-03,48.11,debit,pos,CA,P0002976,10,0
T000241447,3768,94,2025-12-04,620.26,credit,cash,CA,P0007746,10,0
T000241597,3768,94,2025-12-04,2217.74,credit,emt,CA,P0054932,11,0
T000241795,3768,94,2025-12-04,45014.9,debit,wire,DE,P0023752,12,0
T000242562,3768,94,2025-12-04,30873.21,debit,wire,CA,P0005913,15,0
T000243353,3768,94,2025-12-04,1888.82,credit,cash,CA,P0035620,19,0
T000245032,3768,95,2025-12-05,926.32,credit,cash,CA,P0033466,13,0
T000247484,3768,96,2025-12-06,44868.46,debit,wire,CA,P0055773,13,0
T000247937,3768,96,2025-12-06,449.36,credit,emt,CA,P0014678,16,0
T000248557,3768,97,2025-12-07,601.2,credit,cash,CA,P0026871,8,0
T000248633,3768,97,2025-12-07,2775.89,credit,cash,CA,P0005383,9,0
T000249796,3768,97,2025-12-07,2611.86,credit,emt,CA,P0042245,18,0
T000250321,3768,98,2025-12-08,2341.17,credit,emt,CA,P0020684,8,0
T000253362,3768,99,2025-12-09,76.23,debit,cash,JP,P0003706,8,0
T000254190,3768,99,2025-12-09,441.51,credit,cash,CA,P0059012,11,0
T000255240,3768,99,2025-12-09,2834.15,credit,cash,CA,P0038952,16,0
T000255781,3768,99,2025-12-09,1979.28,credit,emt,CA,P0003121,18,0
