alert_id,rule_id,customer_key,date_key,calendar_date,trigger_amount,trigger_txn_count,detail,score,score_percentile,tier,priority,split,is_true_positive,reason_1,reason_2,reason_3,top_mitigant
R005-3954-115,R005,3954,115,2025-12-25,129748.57,,rolling 30d credit volume 3.9x the prior 90d baseline,0.0628948561672394,0.8043,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-116,R005,3954,116,2025-12-26,143789.36000000002,,rolling 30d credit volume 4.3x the prior 90d baseline,0.0583244571840151,0.7984,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-117,R005,3954,117,2025-12-27,150484.52,,rolling 30d credit volume 4.5x the prior 90d baseline,0.060335454340691,0.801,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-118,R005,3954,118,2025-12-28,152156.01,,rolling 30d credit volume 4.7x the prior 90d baseline,0.0624639457687294,0.8035,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-119,R005,3954,119,2025-12-29,155027.85,,rolling 30d credit volume 4.7x the prior 90d baseline,0.0559079039530014,0.7959,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-120,R005,3954,120,2025-12-30,173127.54,,rolling 30d credit volume 5.3x the prior 90d baseline,0.071675664939426,0.8131,T2_five_day,review,train,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-121,R005,3954,121,2025-12-31,188171.82,,rolling 30d credit volume 5.8x the prior 90d baseline,0.0655034694514999,0.8069,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-123,R005,3954,123,2026-01-02,187224.74,,rolling 30d credit volume 5.8x the prior 90d baseline,0.1781691165946509,0.8665,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-124,R005,3954,124,2026-01-03,194524.72,,rolling 30d credit volume 5.9x the prior 90d baseline,0.152974517740628,0.8592,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3954-125,R005,3954,125,2026-01-04,215155.88,,rolling 30d credit volume 6.6x the prior 90d baseline,0.0664858638648018,0.8081,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-126,R005,3954,126,2026-01-05,234281.78,,rolling 30d credit volume 6.9x the prior 90d baseline,0.1029881002159917,0.8367,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-127,R005,3954,127,2026-01-06,248742.59,,rolling 30d credit volume 7.3x the prior 90d baseline,0.0619659566279142,0.803,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-128,R005,3954,128,2026-01-07,255157.88,,rolling 30d credit volume 7.5x the prior 90d baseline,0.0575185658104407,0.7976,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-129,R005,3954,129,2026-01-08,274053.24,,rolling 30d credit volume 8.1x the prior 90d baseline,0.0352826287560093,0.7652,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-130,R005,3954,130,2026-01-09,281126.95,,rolling 30d credit volume 8.3x the prior 90d baseline,0.0456889782934466,0.7829,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-131,R005,3954,131,2026-01-10,284273.87,,rolling 30d credit volume 8.2x the prior 90d baseline,0.0475219965016883,0.7856,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-132,R005,3954,132,2026-01-11,289272.79,,rolling 30d credit volume 8.5x the prior 90d baseline,0.1262765299573153,0.8489,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-133,R005,3954,133,2026-01-12,312091.21,,rolling 30d credit volume 9.4x the prior 90d baseline,0.1066420357475387,0.8389,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-134,R005,3954,134,2026-01-13,310575.64,,rolling 30d credit volume 8.9x the prior 90d baseline,0.1259738844330774,0.8486,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-135,R005,3954,135,2026-01-14,297918.03,,rolling 30d credit volume 7.1x the prior 90d baseline,0.1162094087843861,0.844,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-136,R005,3954,136,2026-01-15,285216.0,,rolling 30d credit volume 5.7x the prior 90d baseline,0.0948091821307057,0.8315,T2_five_day,review,valid,0,cash-intensive business type,30-day wire count,7-day high-risk jurisdiction count,share of 30-day credits arriving as cash
R005-3954-140,R005,3954,140,2026-01-19,238239.74,,rolling 30d credit volume 3.1x the prior 90d baseline,0.1394552445989572,0.8541,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,30-day wire count,share of 30-day credits arriving as cash
R005-3967-70,R005,3967,70,2025-11-10,189694.99,,rolling 30d credit volume 15.5x the prior 90d baseline,0.3176144936389583,0.8966,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-71,R005,3967,71,2025-11-11,189694.99,,rolling 30d credit volume 16.2x the prior 90d baseline,0.1588549091282454,0.8611,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-72,R005,3967,72,2025-11-12,190919.65,,rolling 30d credit volume 17.0x the prior 90d baseline,0.1993701855532586,0.8734,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-73,R005,3967,73,2025-11-13,190919.65,,rolling 30d credit volume 17.0x the prior 90d baseline,0.1804553676331006,0.8672,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-74,R005,3967,74,2025-11-14,190919.65,,rolling 30d credit volume 17.7x the prior 90d baseline,0.1268084343064341,0.8491,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-75,R005,3967,75,2025-11-15,190919.65,,rolling 30d credit volume 17.7x the prior 90d baseline,0.0445748941897166,0.7811,T2_five_day,review,train,0,7-day wire value,30-day wire value,cash-intensive business type,90-day wire value
R005-3967-77,R005,3967,77,2025-11-17,190919.65,,rolling 30d credit volume 18.4x the prior 90d baseline,0.003869787838669,0.5639,T3_thirty_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-79,R005,3967,79,2025-11-19,194303.14,,rolling 30d credit volume 18.8x the prior 90d baseline,0.0019570428880875,0.4975,T3_thirty_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-82,R005,3967,82,2025-11-22,194183.08,,rolling 30d credit volume 19.9x the prior 90d baseline,0.0054746611570167,0.6004,T2_five_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-83,R005,3967,83,2025-11-23,194861.36000000002,,rolling 30d credit volume 20.0x the prior 90d baseline,0.0030291852813841,0.5404,T3_thirty_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-89,R005,3967,89,2025-11-29,194861.36000000002,,rolling 30d credit volume 21.4x the prior 90d baseline,0.0098287998139597,0.6549,T2_five_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-91,R005,3967,91,2025-12-01,194861.36000000002,,rolling 30d credit volume 22.1x the prior 90d baseline,0.0123508732636484,0.6769,T2_five_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-93,R005,3967,93,2025-12-03,193580.78,,rolling 30d credit volume 19.8x the prior 90d baseline,0.0035444847312299,0.5556,T3_thirty_day,review,train,0,cash-intensive business type,30-day wire value,90-day debit value,90-day wire value
R005-3967-95,R005,3967,95,2025-12-05,282551.82,,rolling 30d credit volume 29.7x the prior 90d baseline,0.00573867107116,0.6046,T2_five_day,review,train,0,30-day wire value,cash-intensive business type,90-day debit value,90-day wire value
R005-3967-96,R005,3967,96,2025-12-06,282756.05,,rolling 30d credit volume 29.8x the prior 90d baseline,0.0013561190028211,0.4583,T3_thirty_day,review,train,0,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value
R005-3967-98,R005,3967,98,2025-12-08,283403.57,,rolling 30d credit volume 30.7x the prior 90d baseline,0.0017274244486342,0.4834,T3_thirty_day,review,train,0,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value
R005-3967-99,R005,3967,99,2025-12-09,283403.57,,rolling 30d credit volume 30.7x the prior 90d baseline,0.0008265490682413,0.4077,T3_thirty_day,review,train,0,30-day wire value,90-day debit value,cash-intensive business type,90-day wire value
R005-3969-153,R005,3969,153,2026-02-01,775453.68,,rolling 30d credit volume 3.1x the prior 90d baseline,6.511258765385031e-05,0.1957,T3_thirty_day,review,holdout,0,90-day total value,90-day transaction count,90-day credit value,cash-intensive business type
R005-3969-154,R005,3969,154,2026-02-02,817771.36,,rolling 30d credit volume 3.2x the prior 90d baseline,0.0002432143518612,0.2971,T3_thirty_day,review,holdout,0,90-day total value,90-day transaction count,90-day credit value,cash-intensive business type
R005-3969-155,R005,3969,155,2026-02-03,830851.52,,rolling 30d credit volume 3.3x the prior 90d baseline,0.0001018112585299,0.2273,T3_thirty_day,review,holdout,0,90-day total value,90-day transaction count,30-day credit volume,cash-intensive business type
R005-3969-156,R005,3969,156,2026-02-04,871525.93,,rolling 30d credit volume 3.4x the prior 90d baseline,0.0001008553972458,0.2264,T3_thirty_day,review,holdout,0,90-day total value,30-day credit volume,90-day credit value,30-day largest transaction
R005-3969-157,R005,3969,157,2026-02-05,874042.01,,rolling 30d credit volume 3.4x the prior 90d baseline,0.0001041517790405,0.2287,T3_thirty_day,review,holdout,0,90-day total value,30-day credit volume,90-day credit value,30-day largest transaction
R005-3969-158,R005,3969,158,2026-02-06,946613.74,,rolling 30d credit volume 3.7x the prior 90d baseline,5.720586374608392e-05,0.1872,T3_thirty_day,review,holdout,0,90-day total value,30-day credit volume,90-day credit value,30-day largest transaction
R005-3969-159,R005,3969,159,2026-02-07,933004.64,,rolling 30d credit volume 3.6x the prior 90d baseline,0.0001716621044658,0.2668,T3_thirty_day,review,holdout,0,90-day total value,30-day credit volume,90-day credit value,30-day largest transaction
R005-3969-160,R005,3969,160,2026-02-08,906649.55,,rolling 30d credit volume 3.3x the prior 90d baseline,0.0002860171234816,0.3119,T3_thirty_day,review,holdout,0,90-day total value,90-day credit value,30-day credit volume,30-day largest transaction
R005-3969-161,R005,3969,161,2026-02-09,894225.64,,rolling 30d credit volume 3.1x the prior 90d baseline,0.0007285036677158,0.395,T3_thirty_day,review,holdout,0,90-day total value,90-day credit value,30-day credit volume,30-day largest transaction
R005-3977-126,R005,3977,126,2026-01-05,70370.82999999999,,rolling 30d credit volume 28.4x the prior 90d baseline,0.0066214290737185,0.6187,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-127,R005,3977,127,2026-01-06,70370.82999999999,,rolling 30d credit volume 28.4x the prior 90d baseline,0.0233503521981236,0.7332,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-129,R005,3977,129,2026-01-08,70691.53,,rolling 30d credit volume 28.8x the prior 90d baseline,0.0253580246697815,0.7399,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-130,R005,3977,130,2026-01-09,71283.34999999999,,rolling 30d credit volume 29.1x the prior 90d baseline,0.019739856210245,0.7196,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-133,R005,3977,133,2026-01-12,71283.34999999999,,rolling 30d credit volume 31.1x the prior 90d baseline,0.0309093964302375,0.7552,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-136,R005,3977,136,2026-01-15,71495.95999999999,,rolling 30d credit volume 29.1x the prior 90d baseline,0.0190923648225143,0.717,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-137,R005,3977,137,2026-01-16,71495.95999999999,,rolling 30d credit volume 29.1x the prior 90d baseline,0.0252842889664456,0.7396,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
R005-3977-139,R005,3977,139,2026-01-18,71495.95999999999,,rolling 30d credit volume 31.2x the prior 90d baseline,0.0227907061548507,0.731,T2_five_day,review,valid,0,cash-intensive business type,7-day high-risk jurisdiction count,home province ON,share of 30-day credits arriving as cash
