customer_key,customer_id,customer_segment,occupation_or_business_type,is_cash_intensive_business,tenure_months,tenure_band,kyc_risk_rating,is_pep,declared_annual_income_cad,home_province,onboarding_channel
3397,C003397,personal,student,0,78,36-83m,low,0,76500.0,AB,broker
3398,C003398,personal,self_employed,0,32,12-35m,low,1,38600.0,AB,mobile
3399,C003399,business,construction,0,24,12-35m,high,0,213900.0,ON,branch
3400,C003400,personal,public_sector,0,107,84m+,medium,0,50800.0,AB,mobile
3401,C003401,business,consulting,0,111,84m+,low,0,207500.0,ON,branch
3402,C003402,personal,healthcare_worker,0,92,84m+,medium,0,23200.0,QC,branch
3403,C003403,personal,public_sector,0,119,84m+,low,0,48900.0,AB,online
3404,C003404,business,salon,1,33,12-35m,medium,0,88400.0,QC,branch
3405,C003405,personal,student,0,27,12-35m,low,0,43900.0,ON,broker
3406,C003406,personal,retired,0,33,12-35m,low,0,47500.0,ON,online
3407,C003407,business,restaurant,1,34,12-35m,medium,0,212300.0,ON,broker
3408,C003408,personal,self_employed,0,19,12-35m,low,0,40500.0,BC,mobile
3409,C003409,personal,retired,0,66,36-83m,low,0,52400.0,ON,branch
3410,C003410,personal,retired,0,98,84m+,medium,0,48800.0,ON,branch
3411,C003411,personal,healthcare_worker,0,26,12-35m,low,0,92700.0,ON,branch
3412,C003412,personal,retired,0,48,36-83m,low,0,124300.0,AB,branch
3413,C003413,personal,tradesperson,0,35,12-35m,low,0,20500.0,QC,branch
3414,C003414,personal,tradesperson,0,77,36-83m,medium,0,38100.0,BC,online
3415,C003415,business,restaurant,1,57,36-83m,high,0,416800.0,ON,mobile
3416,C003416,personal,retired,0,28,12-35m,low,0,39200.0,SK,online
3417,C003417,personal,healthcare_worker,0,32,12-35m,low,0,97400.0,BC,branch
3418,C003418,personal,public_sector,0,7,00-11m,medium,0,53600.0,AB,online
3419,C003419,personal,healthcare_worker,0,102,84m+,low,0,128400.0,AB,mobile
3420,C003420,personal,student,0,123,84m+,low,0,142900.0,AB,online
3421,C003421,personal,public_sector,0,53,36-83m,low,0,40000.0,ON,broker
3422,C003422,personal,tradesperson,0,50,36-83m,low,0,63600.0,SK,online
3423,C003423,business,auto_dealer,1,50,36-83m,low,0,221200.0,MB,online
3424,C003424,personal,student,0,71,36-83m,high,0,66800.0,AB,branch
3425,C003425,personal,self_employed,0,59,36-83m,low,0,69500.0,AB,online
3426,C003426,business,convenience_retail,1,17,12-35m,low,0,791500.0,MB,branch
3427,C003427,personal,self_employed,0,84,84m+,medium,0,131600.0,QC,branch
3428,C003428,personal,tradesperson,0,7,00-11m,medium,0,40100.0,ON,branch
3429,C003429,business,consulting,0,84,84m+,low,0,490300.0,ON,online
3430,C003430,business,consulting,0,114,84m+,low,0,92500.0,QC,online
3431,C003431,personal,self_employed,0,43,36-83m,low,0,48200.0,SK,branch
3432,C003432,business,salon,1,17,12-35m,low,0,448900.0,BC,branch
3433,C003433,personal,healthcare_worker,0,33,12-35m,low,0,38200.0,AB,online
3434,C003434,personal,self_employed,0,101,84m+,low,0,58800.0,ON,online
3435,C003435,personal,tradesperson,0,51,36-83m,low,0,49700.0,ON,online
3436,C003436,business,consulting,0,12,12-35m,medium,0,496200.0,NS,branch
3437,C003437,personal,retired,0,83,36-83m,low,0,45600.0,ON,online
3438,C003438,personal,retired,0,6,00-11m,low,0,96700.0,ON,broker
3439,C003439,personal,public_sector,0,107,84m+,high,0,81500.0,ON,online
3440,C003440,personal,salaried_employee,0,115,84m+,low,0,41900.0,BC,branch
3441,C003441,personal,student,0,62,36-83m,low,0,16400.0,ON,online
3442,C003442,personal,self_employed,0,43,36-83m,medium,0,112200.0,ON,branch
3443,C003443,personal,retired,0,57,36-83m,low,0,16900.0,QC,online
3444,C003444,personal,retired,0,58,36-83m,low,0,84900.0,ON,branch
3445,C003445,business,construction,0,60,36-83m,low,0,254500.0,ON,mobile
3446,C003446,personal,student,0,96,84m+,low,0,99900.0,QC,mobile
3447,C003447,personal,salaried_employee,0,67,36-83m,medium,0,100800.0,BC,online
3448,C003448,personal,student,0,70,36-83m,low,0,72300.0,QC,branch
3449,C003449,personal,tradesperson,0,38,36-83m,low,0,40100.0,AB,online
3450,C003450,business,construction,0,11,00-11m,low,0,380600.0,QC,online
3451,C003451,business,import_export,0,20,12-35m,medium,0,165200.0,BC,online
3452,C003452,business,money_services,0,35,12-35m,medium,0,401400.0,ON,branch
3453,C003453,personal,self_employed,0,166,84m+,low,0,61800.0,BC,branch
3454,C003454,personal,public_sector,0,15,12-35m,medium,0,43100.0,AB,branch
3455,C003455,personal,retired,0,53,36-83m,medium,0,55400.0,ON,branch
3456,C003456,personal,tradesperson,0,38,36-83m,medium,0,52400.0,QC,online
3457,C003457,personal,retired,0,138,84m+,low,0,59300.0,BC,branch
3458,C003458,business,auto_dealer,1,50,36-83m,low,0,147700.0,BC,branch
3459,C003459,personal,self_employed,0,85,84m+,medium,0,24600.0,BC,online
3460,C003460,personal,retired,0,68,36-83m,high,0,68300.0,QC,branch
3461,C003461,personal,healthcare_worker,0,27,12-35m,high,0,62600.0,AB,branch
3462,C003462,personal,retired,0,112,84m+,medium,0,53500.0,AB,mobile
3463,C003463,personal,retired,0,225,84m+,low,0,38200.0,QC,online
3464,C003464,personal,healthcare_worker,0,131,84m+,low,0,30000.0,QC,branch
3465,C003465,business,auto_dealer,1,16,12-35m,low,0,152000.0,NS,mobile
3466,C003466,business,restaurant,1,47,36-83m,low,0,285000.0,QC,online
3467,C003467,personal,salaried_employee,0,27,12-35m,low,0,47600.0,NS,online
3468,C003468,business,salon,1,73,36-83m,low,0,87200.0,BC,branch
3469,C003469,personal,self_employed,0,39,36-83m,low,0,27900.0,ON,branch
3470,C003470,personal,self_employed,0,65,36-83m,low,0,52800.0,ON,mobile
3471,C003471,business,money_services,0,142,84m+,low,0,665200.0,ON,online
3472,C003472,personal,salaried_employee,0,82,36-83m,low,0,47900.0,AB,online
3473,C003473,personal,tradesperson,0,117,84m+,low,0,28000.0,ON,online
3474,C003474,business,import_export,0,56,36-83m,low,0,311700.0,MB,branch
3475,C003475,personal,salaried_employee,0,96,84m+,medium,0,117200.0,BC,mobile
3476,C003476,personal,retired,0,98,84m+,low,0,77200.0,BC,online
3477,C003477,personal,healthcare_worker,0,186,84m+,low,0,71100.0,QC,branch
3478,C003478,business,construction,0,54,36-83m,high,0,160100.0,AB,branch
3479,C003479,personal,retired,0,21,12-35m,low,0,112400.0,BC,online
3480,C003480,business,money_services,0,52,36-83m,high,0,845600.0,BC,branch
3481,C003481,business,restaurant,1,78,36-83m,medium,1,1354600.0,ON,broker
3482,C003482,personal,student,0,155,84m+,low,0,91800.0,QC,mobile
3483,C003483,personal,self_employed,0,95,84m+,medium,0,25200.0,QC,branch
3484,C003484,personal,tradesperson,0,101,84m+,low,0,30300.0,MB,online
3485,C003485,personal,public_sector,0,35,12-35m,medium,0,57400.0,ON,branch
3486,C003486,personal,student,0,62,36-83m,low,0,43600.0,ON,branch
3487,C003487,personal,salaried_employee,0,39,36-83m,low,0,24000.0,QC,branch
3488,C003488,personal,retired,0,39,36-83m,low,0,65000.0,BC,branch
3489,C003489,personal,student,0,15,12-35m,low,0,38500.0,ON,online
3490,C003490,personal,self_employed,0,37,36-83m,low,0,126100.0,ON,online
3491,C003491,business,money_services,0,26,12-35m,low,0,1343000.0,AB,branch
3492,C003492,personal,self_employed,0,105,84m+,low,0,103600.0,QC,branch
3493,C003493,business,restaurant,1,19,12-35m,low,0,188700.0,QC,online
3494,C003494,personal,tradesperson,0,120,84m+,low,0,54300.0,BC,branch
3495,C003495,personal,self_employed,0,121,84m+,high,0,20800.0,ON,broker
3496,C003496,personal,tradesperson,0,75,36-83m,medium,0,94600.0,ON,branch
3497,C003497,business,salon,1,12,12-35m,low,0,1225200.0,ON,branch
3498,C003498,business,restaurant,1,95,84m+,low,0,178200.0,QC,online
3499,C003499,personal,tradesperson,0,71,36-83m,medium,0,207100.0,ON,broker
3500,C003500,personal,self_employed,0,14,12-35m,low,1,74000.0,QC,online
3501,C003501,business,salon,1,39,36-83m,low,0,651700.0,SK,mobile
3502,C003502,personal,tradesperson,0,84,84m+,medium,0,88800.0,BC,branch
3503,C003503,business,restaurant,1,78,36-83m,medium,0,100200.0,BC,mobile
3504,C003504,personal,salaried_employee,0,14,12-35m,low,0,67100.0,ON,online
3505,C003505,business,consulting,0,31,12-35m,low,0,163900.0,ON,mobile
3506,C003506,personal,tradesperson,0,19,12-35m,low,0,54100.0,ON,branch
3507,C003507,personal,self_employed,0,29,12-35m,low,0,109900.0,ON,mobile
3508,C003508,business,logistics,0,53,36-83m,low,0,151700.0,MB,branch
3509,C003509,personal,self_employed,0,36,36-83m,low,0,102900.0,AB,broker
3510,C003510,personal,healthcare_worker,0,27,12-35m,low,0,99600.0,AB,broker
3511,C003511,personal,self_employed,0,92,84m+,low,0,177300.0,QC,online
3512,C003512,personal,retired,0,48,36-83m,low,0,141700.0,BC,online
3513,C003513,personal,student,0,93,84m+,medium,0,93900.0,AB,branch
3514,C003514,personal,salaried_employee,0,49,36-83m,low,0,61800.0,ON,branch
3515,C003515,personal,retired,0,70,36-83m,low,0,45900.0,ON,branch
3516,C003516,personal,salaried_employee,0,64,36-83m,high,0,86100.0,AB,online
3517,C003517,personal,public_sector,0,74,36-83m,low,0,61600.0,BC,online
3518,C003518,personal,public_sector,0,152,84m+,low,0,28600.0,ON,mobile
3519,C003519,personal,healthcare_worker,0,68,36-83m,low,0,52600.0,SK,online
3520,C003520,personal,retired,0,10,00-11m,low,0,76700.0,AB,broker
3521,C003521,personal,salaried_employee,0,29,12-35m,high,0,56200.0,BC,branch
3522,C003522,business,import_export,0,96,84m+,high,0,194800.0,QC,branch
3523,C003523,business,construction,0,113,84m+,low,0,158900.0,ON,online
3524,C003524,personal,self_employed,0,64,36-83m,medium,0,94700.0,ON,online
3525,C003525,personal,salaried_employee,0,49,36-83m,low,0,102800.0,QC,online
3526,C003526,business,logistics,0,57,36-83m,low,0,251200.0,MB,online
3527,C003527,business,import_export,0,40,36-83m,low,0,126900.0,AB,branch
3528,C003528,business,money_services,0,59,36-83m,low,0,893200.0,ON,branch
3529,C003529,personal,salaried_employee,0,58,36-83m,low,0,56800.0,ON,mobile
3530,C003530,personal,healthcare_worker,0,108,84m+,high,0,113400.0,QC,online
3531,C003531,personal,student,0,44,36-83m,high,0,37600.0,ON,branch
3532,C003532,personal,tradesperson,0,49,36-83m,low,0,127900.0,ON,mobile
3533,C003533,personal,public_sector,0,44,36-83m,low,0,62200.0,QC,branch
3534,C003534,personal,public_sector,0,22,12-35m,low,0,55500.0,BC,online
3535,C003535,personal,self_employed,0,8,00-11m,high,0,41300.0,AB,branch
3536,C003536,personal,public_sector,0,175,84m+,low,0,38900.0,ON,online
3537,C003537,business,convenience_retail,1,67,36-83m,low,0,317600.0,QC,mobile
3538,C003538,personal,retired,0,9,00-11m,low,0,76200.0,BC,branch
3539,C003539,personal,self_employed,0,17,12-35m,low,0,56500.0,QC,broker
3540,C003540,personal,tradesperson,0,27,12-35m,low,0,81900.0,QC,mobile
3541,C003541,personal,tradesperson,0,12,12-35m,low,0,65400.0,ON,branch
3542,C003542,personal,student,0,25,12-35m,low,0,59500.0,QC,branch
3543,C003543,business,auto_dealer,1,26,12-35m,low,0,306300.0,ON,online
3544,C003544,personal,student,0,78,36-83m,low,0,62500.0,AB,branch
3545,C003545,personal,retired,0,68,36-83m,low,0,23300.0,MB,broker
3546,C003546,personal,salaried_employee,0,36,36-83m,low,0,14400.0,ON,mobile
3547,C003547,business,consulting,0,49,36-83m,low,0,123800.0,ON,branch
3548,C003548,business,salon,1,26,12-35m,low,0,224300.0,QC,mobile
3549,C003549,personal,salaried_employee,0,48,36-83m,low,0,83100.0,QC,branch
3550,C003550,personal,tradesperson,0,36,36-83m,medium,0,56500.0,ON,mobile
3551,C003551,personal,salaried_employee,0,38,36-83m,medium,0,56300.0,BC,branch
3552,C003552,personal,healthcare_worker,0,30,12-35m,low,1,21900.0,ON,online
3553,C003553,personal,tradesperson,0,16,12-35m,low,0,41000.0,AB,branch
3554,C003554,business,money_services,0,125,84m+,medium,0,355400.0,BC,online
3555,C003555,personal,salaried_employee,0,20,12-35m,low,0,73900.0,AB,online
3556,C003556,personal,retired,0,17,12-35m,medium,0,71400.0,ON,branch
3557,C003557,personal,tradesperson,0,50,36-83m,medium,0,91400.0,AB,online
3558,C003558,personal,public_sector,0,206,84m+,medium,0,76500.0,BC,branch
3559,C003559,personal,retired,0,112,84m+,low,0,82400.0,SK,branch
3560,C003560,personal,retired,0,77,36-83m,low,0,168500.0,QC,mobile
3561,C003561,personal,tradesperson,0,98,84m+,low,0,50400.0,QC,mobile
3562,C003562,personal,salaried_employee,0,43,36-83m,low,0,26300.0,AB,mobile
3563,C003563,personal,public_sector,0,114,84m+,medium,0,72500.0,AB,online
3564,C003564,business,auto_dealer,1,19,12-35m,low,0,1290600.0,ON,broker
3565,C003565,personal,student,0,57,36-83m,low,0,36800.0,AB,branch
3566,C003566,business,restaurant,1,75,36-83m,low,0,1635600.0,ON,online
3567,C003567,business,construction,0,17,12-35m,low,0,364200.0,QC,mobile
3568,C003568,business,logistics,0,41,36-83m,medium,0,329400.0,BC,mobile
3569,C003569,business,import_export,0,49,36-83m,medium,0,33200.0,AB,online
3570,C003570,personal,student,0,52,36-83m,low,0,32700.0,QC,mobile
3571,C003571,personal,student,0,9,00-11m,low,0,51500.0,ON,online
3572,C003572,business,auto_dealer,1,18,12-35m,low,0,973600.0,BC,branch
3573,C003573,personal,retired,0,84,84m+,low,0,41000.0,ON,branch
3574,C003574,personal,student,0,139,84m+,low,0,59800.0,BC,mobile
3575,C003575,personal,retired,0,46,36-83m,low,0,39000.0,QC,mobile
3576,C003576,personal,public_sector,0,59,36-83m,low,0,79500.0,AB,branch
3577,C003577,personal,self_employed,0,119,84m+,low,0,96700.0,BC,branch
3578,C003578,business,construction,0,129,84m+,medium,0,301300.0,QC,branch
3579,C003579,personal,retired,0,113,84m+,low,0,109100.0,AB,online
3580,C003580,personal,self_employed,0,71,36-83m,low,0,83100.0,MB,branch
3581,C003581,business,convenience_retail,1,66,36-83m,low,0,310300.0,QC,branch
3582,C003582,personal,healthcare_worker,0,47,36-83m,low,0,31500.0,AB,branch
3583,C003583,personal,salaried_employee,0,42,36-83m,medium,0,38900.0,QC,online
3584,C003584,personal,healthcare_worker,0,59,36-83m,medium,0,41100.0,ON,online
3585,C003585,business,logistics,0,44,36-83m,high,0,189400.0,QC,online
3586,C003586,personal,self_employed,0,130,84m+,low,0,113700.0,BC,branch
3587,C003587,business,restaurant,1,89,84m+,low,0,198900.0,QC,branch
3588,C003588,personal,salaried_employee,0,25,12-35m,low,0,108800.0,ON,branch
3589,C003589,business,auto_dealer,1,155,84m+,low,0,379400.0,AB,mobile
3590,C003590,business,construction,0,73,36-83m,low,0,284300.0,QC,branch
3591,C003591,personal,healthcare_worker,0,10,00-11m,low,0,37300.0,ON,branch
3592,C003592,personal,self_employed,0,48,36-83m,low,0,83900.0,ON,online
3593,C003593,personal,retired,0,32,12-35m,high,0,107400.0,ON,broker
3594,C003594,business,construction,0,79,36-83m,low,0,208500.0,ON,branch
3595,C003595,personal,tradesperson,0,44,36-83m,medium,0,59000.0,BC,branch
3596,C003596,personal,self_employed,0,26,12-35m,low,0,52000.0,QC,online
3597,C003597,personal,salaried_employee,0,13,12-35m,low,0,58600.0,BC,branch
3598,C003598,business,import_export,0,80,36-83m,low,0,591300.0,BC,mobile
3599,C003599,personal,healthcare_worker,0,106,84m+,low,0,35100.0,QC,branch
3600,C003600,personal,salaried_employee,0,58,36-83m,low,0,79900.0,AB,online
3601,C003601,business,auto_dealer,1,67,36-83m,low,0,882600.0,ON,mobile
3602,C003602,business,consulting,0,26,12-35m,medium,0,220500.0,ON,branch
3603,C003603,personal,self_employed,0,49,36-83m,low,0,52000.0,BC,branch
3604,C003604,personal,tradesperson,0,61,36-83m,low,0,13400.0,ON,online
3605,C003605,business,money_services,0,99,84m+,low,0,429600.0,ON,branch
3606,C003606,business,convenience_retail,1,41,36-83m,low,0,93100.0,ON,mobile
3607,C003607,personal,public_sector,0,16,12-35m,medium,0,76100.0,ON,online
3608,C003608,personal,tradesperson,0,27,12-35m,low,0,23500.0,ON,mobile
3609,C003609,personal,healthcare_worker,0,105,84m+,medium,0,45200.0,ON,broker
3610,C003610,personal,public_sector,0,120,84m+,medium,0,84200.0,QC,branch
3611,C003611,business,money_services,0,11,00-11m,low,0,769700.0,QC,broker
3612,C003612,personal,healthcare_worker,0,51,36-83m,low,0,36800.0,QC,branch
3613,C003613,personal,healthcare_worker,0,118,84m+,high,0,35200.0,BC,mobile
3614,C003614,personal,self_employed,0,91,84m+,low,0,59700.0,BC,online
3615,C003615,business,logistics,0,83,36-83m,low,0,166100.0,ON,branch
3616,C003616,personal,healthcare_worker,0,87,84m+,low,0,52900.0,ON,online
3617,C003617,personal,salaried_employee,0,16,12-35m,high,0,68500.0,AB,branch
3618,C003618,personal,retired,0,101,84m+,high,0,81100.0,BC,online
3619,C003619,personal,retired,0,86,84m+,high,1,42900.0,BC,mobile
3620,C003620,personal,public_sector,0,49,36-83m,medium,0,33700.0,ON,branch
3621,C003621,personal,student,0,39,36-83m,medium,0,49100.0,ON,branch
3622,C003622,personal,student,0,34,12-35m,low,0,48500.0,ON,mobile
3623,C003623,personal,healthcare_worker,0,3,00-11m,high,0,153600.0,ON,branch
3624,C003624,personal,healthcare_worker,0,45,36-83m,low,0,42800.0,ON,mobile
3625,C003625,personal,tradesperson,0,106,84m+,low,0,133600.0,AB,online
3626,C003626,personal,healthcare_worker,0,11,00-11m,high,0,69200.0,QC,branch
3627,C003627,personal,self_employed,0,29,12-35m,low,0,21300.0,AB,online
3628,C003628,personal,public_sector,0,93,84m+,low,0,60000.0,ON,branch
3629,C003629,personal,salaried_employee,0,38,36-83m,low,0,27200.0,ON,mobile
3630,C003630,personal,retired,0,93,84m+,low,0,70100.0,ON,branch
3631,C003631,personal,self_employed,0,89,84m+,low,0,97500.0,ON,branch
3632,C003632,personal,tradesperson,0,81,36-83m,medium,0,49900.0,ON,online
3633,C003633,business,convenience_retail,1,69,36-83m,low,0,1158500.0,QC,branch
3634,C003634,business,construction,0,128,84m+,high,0,180200.0,QC,online
3635,C003635,business,construction,0,28,12-35m,medium,0,249000.0,ON,mobile
3636,C003636,personal,salaried_employee,0,38,36-83m,medium,0,31400.0,SK,branch
3637,C003637,business,consulting,0,187,84m+,low,0,573900.0,ON,branch
3638,C003638,personal,self_employed,0,45,36-83m,low,0,85000.0,ON,online
3639,C003639,personal,retired,0,25,12-35m,low,0,109700.0,QC,online
3640,C003640,personal,tradesperson,0,153,84m+,low,0,84600.0,ON,branch
3641,C003641,personal,healthcare_worker,0,30,12-35m,low,0,174800.0,ON,branch
3642,C003642,personal,healthcare_worker,0,25,12-35m,high,0,108100.0,AB,online
3643,C003643,personal,healthcare_worker,0,110,84m+,low,0,135800.0,AB,mobile
3644,C003644,personal,healthcare_worker,0,30,12-35m,low,0,94100.0,BC,mobile
3645,C003645,personal,tradesperson,0,31,12-35m,low,0,72900.0,ON,online
3646,C003646,personal,retired,0,32,12-35m,low,0,88800.0,MB,branch
3647,C003647,business,convenience_retail,1,90,84m+,medium,0,124100.0,AB,branch
3648,C003648,personal,public_sector,0,97,84m+,low,0,53700.0,QC,branch
3649,C003649,personal,student,0,54,36-83m,low,0,30300.0,QC,branch
3650,C003650,business,convenience_retail,1,107,84m+,high,0,270100.0,AB,online
3651,C003651,business,auto_dealer,1,39,36-83m,medium,0,698700.0,ON,online
3652,C003652,personal,self_employed,0,98,84m+,low,0,113600.0,BC,online
3653,C003653,personal,self_employed,0,17,12-35m,medium,0,33600.0,ON,branch
3654,C003654,personal,public_sector,0,38,36-83m,low,0,37600.0,MB,branch
3655,C003655,business,import_export,0,72,36-83m,low,0,105100.0,SK,online
3656,C003656,personal,retired,0,30,12-35m,medium,0,88500.0,AB,mobile
3657,C003657,personal,healthcare_worker,0,29,12-35m,low,0,40400.0,ON,branch
3658,C003658,business,money_services,0,47,36-83m,low,0,361100.0,AB,mobile
3659,C003659,personal,salaried_employee,0,82,36-83m,medium,0,44400.0,QC,branch
3660,C003660,business,salon,1,45,36-83m,medium,0,283100.0,ON,branch
3661,C003661,personal,healthcare_worker,0,30,12-35m,low,0,70000.0,ON,broker
3662,C003662,business,money_services,0,41,36-83m,high,0,249500.0,AB,branch
3663,C003663,personal,healthcare_worker,0,90,84m+,low,0,47600.0,BC,mobile
3664,C003664,personal,self_employed,0,36,36-83m,low,0,139200.0,QC,branch
